,type,name,latitude_deg,longitude_deg,elevation_ft,iso_country,gps_code,iata_code
330,small_airport,May River Airstrip,-4.3615,141.785,107.0,PG,AYRV,MRH
331,small_airport,Suabi Airport,-6.10444444444,142.278333333,465.0,PG,AYSA,SBE
332,small_airport,Sirebi Airstrip,-7.2196,144.2352,115.0,PG,AYSB,
333,small_airport,Simberi Airport,-2.66222222222,151.997777778,10.0,PG,AYSE,NIS
334,small_airport,Sila Airport,-9.07355555556,148.38925,2230.0,PG,AYSG,SIL
335,small_airport,Sabah Airport,-5.5765,155.0489,10.0,PG,AYSH,SBV
336,small_airport,Seltamin Airstrip,-5.4122,141.8252,4285.0,PG,AYSI,
337,small_airport,Simbai Airport,-5.278611111110001,144.544722222,5804.0,PG,AYSJ,SIM
338,small_airport,Samberigi Airstrip,-6.7193,143.9338,3830.0,PG,AYSM,
339,small_airport,Selbang Airport,-5.315,141.752,5130.0,PG,AYSO,SBC
340,small_airport,Sepik Plains Airport,-3.8821,143.6734,230.0,PG,AYSQ,SPV
341,small_airport,Sangera Airstrip,-3.9678,143.2763,127.0,PG,AYSR,
342,small_airport,Sturt Island Airport,-8.1525,142.268444444,40.0,PG,AYST,
343,small_airport,Sauren Airport,-5.9701,148.8543,46.0,PG,AYSV,SXW
344,small_airport,Masa Airport,-6.345,147.591,5900.0,PG,AYSX,MBV
345,small_airport,Serra Airstrip,-2.9739,141.9297,37.0,PG,AYSY,
346,small_airport,Samanzing Airstrip,-6.4513,147.0673,6042.0,PG,AYSZ,
347,small_airport,Tari Airport,-5.84499979019,142.947998047,5500.0,PG,AYTA,TIZ
348,small_airport,Tabubil Airport,-5.27861,141.225998,1570.0,PG,AYTB,TBG
349,small_airport,Tapila Airstrip,-8.4188,142.9043,48.0,PG,AYTC,
350,small_airport,Teredau Airport,-7.3205,144.6384,100.0,PG,AYTD,
351,small_airport,Tapini Airport,-8.35666666667,146.989166667,3100.0,PG,AYTI,TPI
352,medium_airport,Tokua Airport,-4.34045982361,152.380004883,32.0,PG,AYTK,RAB
353,small_airport,Talbakul Airstrip,-6.3708,144.7167,3500.0,PG,AYTL,
354,small_airport,Tamo Airstrip,-4.7246,144.1529,140.0,PG,AYTM,
355,small_airport,Tekin Airport,-5.24366666667,142.165194444,5785.0,PG,AYTN,TKW
356,small_airport,Tep Tep Airport,-5.9553,146.5595,7011.0,PG,AYTP,TEP
357,small_airport,Tapen Airstrip,-5.8545,146.6371,5066.0,PG,AYTQ,
358,small_airport,Tsewi Airport,-7.0695,146.1272,4185.0,PG,AYTS,TSW
359,small_airport,Tarakbits Airport,-5.614,141.0421,281.0,PG,AYTT,TRJ
360,small_airport,Tawa Airport,-7.4463,146.1067,5020.0,PG,AYTW,TWY
361,small_airport,Tekadu Airport,-7.6808,146.5503,1310.0,PG,AYTZ,TKB
362,small_airport,Aiyura Airport,-6.33805555556,145.904166667,5355.0,PG,AYAY,AYU
363,small_airport,Utai Airstrip,-3.386,141.5868,707.0,PG,AYUA,
364,small_airport,Umba Airport,-7.0214,145.966,5950.0,PG,AYUC,UMC
365,small_airport,Uroubi Airport,-9.5162,148.5591,481.0,PG,AYUE,URU
366,small_airport,Brugam Airstrip,-3.6381,142.8379,595.0,PG,AYUG,
367,small_airport,Musula Airstrip,-6.8385,142.8983,740.0,PG,AYUL,
368,small_airport,Bunam Airstrip,-4.6564,144.2517,48.0,PG,AYUN,
369,small_airport,Omaura Airstrip,-6.3679,145.9902,4860.0,PG,AYUO,
370,small_airport,Kumbwareta Airstrip,-5.5078,144.1171,4067.0,PG,AYUQ,
371,small_airport,Upiara Airport,-8.5411,142.6503,52.0,PG,AYUR,UPR
372,small_airport,Suame Airstrip,-8.3684,142.5862,71.0,PG,AYUS,
373,small_airport,Bunguwat Airstrip,-6.005,146.7205,5740.0,PG,AYUT,
374,small_airport,Tuvau Airstrip,-6.6025,145.8372,5300.0,PG,AYUV,
375,small_airport,Usarumpia Airstrip,-6.9858,145.8102,5820.0,PG,AYUX,
376,small_airport,Uvol Airport,-6.0178,150.9557,15.0,PG,AYUZ,UVO
377,small_airport,Vailala Airstrip,-7.7677,145.4857,85.0,PG,AYVA,
378,small_airport,Tobou Airstrip,-6.4026,147.4223,4732.0,PG,AYVB,
379,small_airport,Talasea Airport,-5.2726,150.0089,44.0,PG,AYVL,TLW
380,small_airport,Torembi Airport,-4.0165,143.1329,90.0,PG,AYVM,TCJ
381,medium_airport,Vanimo Airport,-2.6926,141.3028,10.0,PG,AYVN,VAI
382,small_airport,Tonu Airport,-6.6552,155.4326,300.0,PG,AYVO,TON
383,small_airport,Woposali Airstrip,-6.6577,144.2974,2009.0,PG,AYVP,
384,small_airport,Wabo Airport,-6.98944444444,145.075111111,132.0,PG,AYWB,WAO
385,medium_airport,Wapenamanda Airport,-5.64330005645752,143.89500427246094,5889.0,PG,AYWD,WBM
386,small_airport,Wawoi Falls Airport,-6.9523,142.6557,370.0,PG,AYWF,WAJ
387,medium_airport,Wewak International Airport,-3.58383011818,143.669006348,19.0,PG,AYWK,WWK
388,small_airport,Nugwaia Airstrip,-3.8183,142.835,279.0,PG,AYWN,
389,small_airport,Wonenara Airport,-6.796861111110001,145.891944444,5028.0,PG,AYWO,WOA
390,small_airport,Wakunai Airport,-5.8603,155.2223,20.0,PG,AYWQ,WKN
391,small_airport,Wasu Airport,-5.96170944919,147.19822526,34.0,PG,AYWS,WSU
392,small_airport,Woitape Airport,-8.54583333333,147.2525,5200.0,PG,AYWT,WTP
393,small_airport,Wau Airport,-7.345555555560001,146.718611111,3600.0,PG,AYWU,WUG
394,small_airport,Warasai Airstrip,-4.012,142.51,150.0,PG,AYWV,
395,small_airport,Buluwo Airstrip,-3.6753,142.0151,600.0,PG,AYXB,
396,small_airport,Yeva Airport,-7.548,146.188,4510.0,PG,AYXE,YVD
397,small_airport,Sugu Airstrip,-6.3907,143.5565,4105.0,PG,AYXG,
398,small_airport,Sim Airport,-7.75,146.9273,5460.0,PG,AYXI,SMJ
399,small_airport,Sisamin Airstrip,-5.1363,142.284,1675.0,PG,AYXS,
400,small_airport,Weam Airport,-8.6184,141.1381,50.0,PG,AYXW,WEP
401,small_airport,Yebil Airstrip,-3.4625,141.9559,1400.0,PG,AYXY,
402,small_airport,Yatoam Airstrip,-5.0949,142.3846,2060.0,PG,AYYD,
403,small_airport,Yalumet Airport,-6.09,147.0117,2600.0,PG,AYYE,KYX
404,small_airport,Yemin Airstrip,-3.967,142.2912,230.0,PG,AYYG,
405,small_airport,Yili Airstrip,-3.5322,142.1645,1500.0,PG,AYYI,
406,small_airport,Yanungen Airstrip,-3.4574,142.54,1880.0,PG,AYYJ,
407,small_airport,Yimnalem Airstrip,-5.1441,144.5956,4800.0,PG,AYYN,
408,small_airport,Yagrombok Airstrip,-3.585,142.6285,1509.0,PG,AYYQ,
409,small_airport,Yasuru Airport,-6.6015,146.1813,1520.0,PG,AYYR,KSX
410,small_airport,Mount Tauwa Airstrip,-6.7293,144.303,3700.0,PG,AYYT,
411,small_airport,Mui Airstrip,-4.7912,144.3113,132.0,PG,AYYU,
412,small_airport,Yawa Airstrip,-4.1003,142.1351,120.0,PG,AYYV,
413,small_airport,Yawan Airstrip,-6.1339,146.8438,4870.0,PG,AYYW,
414,small_airport,Sibilanga Airstrip,-3.4458,142.501,2330.0,PG,AYZB,
415,small_airport,Wasum Airport,-6.0491,149.337,175.0,PG,AYZM,WUM
416,small_airport,Sopise Airstrip,-6.7887,144.1593,3450.0,PG,AYZQ,
417,small_airport,Oum Airstrip,-4.2684,142.1273,80.0,PG,AYZU,
418,small_airport,Siawi Airstrip,-4.061,141.4197,230.0,PG,AYZW,
419,small_airport,Yilui Airstrip,-3.9292,142.2045,265.0,PG,AYZY,
420,small_airport,Zuebak Airstrip,-6.3088,146.5568,3560.0,PG,AYZZ,
421,small_airport,Amazon Bay Airport,-10.2991666667,149.338333333,12.0,PG,,AZB
422,small_airport,Bali Airport,-4.88333333333,149.133333333,90.0,PG,,BAJ
423,small_airport,Bambu Airport,-5.863611111110001,146.4925,6790.0,PG,AYBC,BCP
424,small_airport,Milyakburra Airport,-13.7808333333,136.201666667,85.0,AU,,BCZ
425,small_airport,Baindoung Airport,-6.34722222222,146.942222222,4400.0,PG,AYBG,BDZ
426,small_airport,Brighton Downs Airport,-23.3638888889,141.562777778,390.0,AU,,BHT
427,small_airport,Bomai Airport,-6.37316666667,144.637,3300.0,PG,AYBO,BMH
428,small_airport,Bamu Airport,-7.8485,143.2433,50.0,PG,AYBF,BMZ
429,small_airport,Bodinumu Airport,-9.10777777778,147.666722222,3700.0,PG,AYBD,BNM
430,small_airport,Bundi Airport,-5.742222222220001,145.2275,4400.0,PG,AYDI,BNT
431,small_airport,Bosset Airport,-7.237257,141.1063222,80.0,PG,AYET,BOT
432,small_airport,Boang Airport,-3.3834,153.2812,85.0,PG,,BOV
433,small_airport,Batuna Aerodrome,-8.56202777778,158.119305556,24.0,SB,AGBT,BPF
434,small_airport,Bensbach Airport,-8.85805555556,141.259444444,30.0,PG,AYBH,BSP
435,small_airport,Bulolo Airport,-7.216286671410001,146.649541855,2240.0,PG,AYBU,BUL
436,small_airport,Bawan Airport,-6.396944444440001,146.881666667,4700.0,PG,,BWJ
437,small_airport,Bewani Airport,-3.0216666666700003,141.165277778,550.0,PG,AYBI,BWP
438,small_airport,Bunsil Airport,-5.7243,147.8667,201.0,PG,AYNS,BXZ
439,small_airport,Peleliu Airport,6.99744,134.232055,9.0,PW,,
440,small_airport,Cherrabun Airport,-18.917777777800005,125.537777778,540.0,AU,,CBC
441,small_airport,Cape Gloucester Airport,-5.458965,148.432417,78.0,PG,AYCG,CGC
442,small_airport,Cape Orford Airport,-5.44833333333,152.081944444,20.0,PG,,CPI
443,small_airport,Cape Vogel Airport,-9.67,150.019722222,20.0,PG,,CVL
444,small_airport,Daup Airport,-4.7403,145.9515,280.0,PG,,DAF
445,small_airport,Dalhousie Airport,-26.429000854492188,135.50599670410156,,AU,DALH,
446,small_airport,Dabo Airport,-8.431944444440001,147.843055556,118.0,PG,,DAO
447,small_airport,Debepare Airport,-6.30861111111,141.905555556,360.0,PG,AYDB,DBP
448,small_airport,Dodoima Airport,-8.17736111111,147.809444444,75.0,PG,,DDM
449,small_airport,Derim Airport,-6.14472222222,147.107222222,4850.0,PG,AYDE,DER
450,small_airport,Dorobisoro Airport,-9.461855,147.920907,1767.0,PG,AYDR,DOO
451,small_airport,Elenak Airport,9.319305555560002,166.847777778,16.0,MH,,EAL
452,small_airport,Ebon Airport,4.5982,168.752,8.0,MH,,EBO
453,small_airport,Efogi Airport,-9.15380555556,147.659805556,3900.0,PG,AYEF,EFG
454,small_airport,Enejit Airport,6.0404,171.9846,30.0,MH,,EJT
455,small_airport,Finschhafen Airport,-6.621750109,147.85405,60.0,PG,AYFI,FIN
456,small_airport,Taunovo Airstrip,-18.2553,178.0492,21.0,FJ,,
457,small_airport,Woleai Atoll Airport,7.376259803771973,143.9080047607422,,FM,,
458,small_airport,Ulithi Airport,10.0198,139.789993,6.0,FM,,ULI
459,small_airport,Fane Airport,-8.54927777778,147.085833333,4500.0,PG,AYFA,FNE
460,small_airport,Fossil Downs Airport,-18.1321,125.7873,414.0,AU,,FSL
461,small_airport,Fulleborn Airport,-6.1518,150.6264,36.0,PG,,FUB
462,small_airport,Guasopa Airport,-9.225918,152.944352,10.0,PG,AYGJ,GAZ
463,small_airport,Gewoia Airport,-9.2263,148.4949,340.0,PG,AYGC,GEW
464,small_airport,Gulgubip Airport,-5.2808,141.5411,4900.0,PG,AYUP,GLP
465,small_airport,Gora Airstrip,-9.0021,148.2364,2497.0,PG,AYGX,GOC
466,small_airport,Guriaso (Keraso) Airport,-3.583167,141.5895,400.0,PG,,GUE
467,small_airport,Hatzfeldhaven Airport,-4.4033,145.2056,26.0,PG,,HAZ
468,small_airport,Haelogo Airport,-9.13658,147.598434,3217.0,PG,AYHG,HEO
469,small_airport,Hawabango Airport,-7.392994,146.003487,4563.0,PG,AYHU,HWA
470,small_airport,Iboki Airport,-5.5536,149.19,13.0,PG,,IBI
471,small_airport,Indagen Airport,-6.22663,147.244,5788.0,PG,AYID,IDN
472,small_airport,Iamalele Airport,-9.5107,150.5246,40.0,PG,,IMA
473,small_airport,Iokea Airport,-8.401,146.277,39.0,PG,,IOK
474,small_airport,Ioma Airport,-8.3614,147.84,95.0,PG,,IOP
475,small_airport,Itokama Airport,-9.201527,148.264261,2563.0,PG,AYIK,ITK
476,small_airport,Josephstaal Airport,-4.74708333333,145.007083333,250.0,PG,AYJS,JOP
477,small_airport,Karato Airport,-6.2655,155.3052,109.0,PG,,KAF
478,small_airport,Kar Airport,-6.2452,143.5516,4965.0,PG,,KAK
479,small_airport,Kamulai Airport,-8.150694444440001,146.834,5800.0,PG,AYKH,KAQ
480,small_airport,Kabwum,-6.15547222222,147.191472222,4450.0,PG,AYKB,KBM
481,small_airport,Kandep Airport,-5.84061111111,143.507222222,7710.0,PG,AYNN,KDP
482,small_airport,Kamberatoro Airport,-3.600556,141.051667,1350.0,PG,AYTO,KDQ
483,small_airport,Kamaran Downs Airport,-24.3388,139.2785,322.0,AU,,KDS
484,small_airport,Keglsugl Airport,-5.83277777778,145.097222222,8400.0,PG,AYLG,KEG
485,small_airport,Kanabea Airport,-7.538888888890001,145.905,4288.0,PG,AYNB,KEX
486,small_airport,Kagi Airport,-9.13591666667,147.669444444,4200.0,PG,AYKQ,KGW
487,small_airport,Kira Airport,-8.065111111110001,147.332027778,1700.0,PG,AYRA,KIQ
488,small_airport,Koinambe Airport,-5.4875,144.606944444,3000.0,PG,AYON,KMB
489,small_airport,Kamina Airport,-7.64925,145.956944444,2157.0,PG,AYKD,KMF
490,small_airport,Komo-Manda Airport,-6.0682,142.8598,5057.0,PG,AYOO,KOM
491,small_airport,Kakoro(Koroko) Airstrip,-7.83466666667,146.5335,230.0,PG,AYRO,KOR
492,small_airport,Yapsiei Airport,-4.6280555555600005,141.094166667,600.0,PG,AYYP,KPE
493,small_airport,Kapal Airport,-8.630184,142.823756,170.0,PG,,KPL
494,small_airport,Kol Airport,-5.73116666667,144.846,5350.0,PG,AYOL,KQL
495,small_airport,Karawari Airstrip,-4.59666666667,143.5225,70.0,PG,AYQA,KRJ
496,small_airport,Kerau Airport,-8.271612,147.071899,7360.0,PG,AYEA,KRU
497,small_airport,Kosipe Airport,-8.450716,147.209195,6350.0,PG,AYOP,KSP
498,small_airport,Kupiano Airport,-10.0736,148.218,90.0,PG,,KUP
499,small_airport,Kuyol Airport,-5.372361111110001,141.623888889,3290.0,PG,AYUY,KUX
500,small_airport,Kitava Airport,-8.6285,151.327,194.0,PG,,KVE
501,small_airport,Kaintiba Airport,-7.50025,146.033833333,2050.0,PG,AYKT,KZF
502,small_airport,Lansdowne Airport,-17.6128,126.743,1190.0,AU,,LDW
503,small_airport,Mulan Airport,-20.1089,127.619,978.0,AU,,LGE
504,small_airport,Linga Linga Airport,-5.5319444444400006,149.734166667,17.0,PG,AYLL,LGN
505,small_airport,Logan Reserve Airport,-27.70829963684082,153.10499572753906,,AU,LGRS,
506,small_airport,Lissadell Airport,-16.661,128.594,374.0,AU,,LLL
507,small_airport,Lengbati Airport,-6.384611111110001,147.368638889,5750.0,PG,AYLT,LNC
508,small_airport,Munbil Airport,-4.855941,141.220165,3126.0,PG,AYYM,LNF
509,small_airport,Langimar Airport,-7.22313888889,146.227083333,5127.0,PG,AYLN,LNM
510,small_airport,Leitre Airport,-2.8337,141.6257,32.0,PG,,LTF
511,small_airport,Mamai Airport,-10.290833333299998,149.519166667,90.0,PG,,MAP
512,small_airport,Manga Airport,-4.147,153.0186,60.0,PG,,MGP
513,small_airport,Ailuk Airport,10.21679973602295,169.98300170898438,,MH,,AIM
514,small_airport,Aur Island Airport,8.145279884338379,171.17300415039062,,MH,,AUL
515,small_airport,Enyu Airfield,11.5225,165.565002,,MH,,BII
516,small_airport,Ebadon Airport,9.330559730529783,166.82000732421875,,MH,,EBN
517,small_airport,Jabot Airport,7.749774755610001,168.977837563,20.0,MH,,JAT
518,small_airport,Jeh Airport,7.565350055690001,168.962005615,10.0,MH,,JEJ
519,small_airport,Kaben Airport,8.90056037902832,170.843994140625,,MH,,KBT
520,small_airport,Likiep Airport,9.82316,169.307999,,MH,,LIK
521,small_airport,Lae Island Airport,8.921110153198242,166.26499938964844,,MH,,LML
522,small_airport,Maloelap Island Airport,8.70444011688,171.229995728,4.0,MH,,MAV
523,small_airport,Mejit Atoll Airport,10.283302,170.869,5.0,MH,,MJB
524,small_airport,Majkin Airport,7.76291,168.26576,24.0,MH,,MJE
525,small_airport,Namorik Atoll Airport,5.631669998168945,168.125,15.0,MH,,NDK
526,small_airport,Rongelap Island Airport,11.1572,166.886993,,MH,,RNP
527,small_airport,Tinak Airport,7.13332986831665,171.91700744628906,4.0,MH,,TIC
528,small_airport,Jaluit Airport,5.90924,169.636993,4.0,MH,,UIT
529,small_airport,Woja Airport,7.45083333333,168.55,,MH,,WJA
530,small_airport,Wotje Atoll Airport,9.458333,170.238611,4.0,MH,,WTE
531,small_airport,Wotho Island Airport,10.173299789428713,166.0030059814453,,MH,,WTO
532,small_airport,Morehead Airport,-8.71411111111,141.644444444,100.0,PG,AYEH,MHY
533,small_airport,Mainoru Airstrip,-14.0533,134.0942,365.0,AU,,MIZ
534,small_airport,Moki Airport,-5.7181,145.2404,3030.0,PG,,MJJ
535,small_airport,Malekolon Airport,-4.02343055556,153.657277778,5.0,PG,AYMV,MKN
536,small_airport,Mili Island Airport,6.08333,171.733002,4.0,MH,MLIP,MIJ
537,small_airport,Malalaua Airport,-8.07138888889,146.155472222,20.0,PG,AYMP,MLQ
538,small_airport,Mal Airport,-1.394444,144.171111,6.0,PG,AYMM,MMV
539,small_airport,Makini Airport,-6.532222222220001,147.651166667,2530.0,PG,AYMJ,MPG
540,small_airport,Mapua(Mabua) Airport,-2.81138888889,151.991111111,40.0,PG,AYMZ,MPU
541,small_airport,Miyanmin Airport,-4.903055555560001,141.620833333,2500.0,PG,AYIY,MPX
542,small_airport,Malam Airport,-8.70916666667,142.649722222,126.0,PG,AYMQ,MQO
543,small_airport,Moroak Airport,-14.818133,133.700594,227.0,AU,,MRT
544,small_airport,Mindik Airport,-6.47166666667,147.441138889,4200.0,PG,AYMI,MXK
545,small_airport,Menyamya Airport,-7.21166666667,146.019361111,3880.0,PG,AYMC,MYX
546,small_airport,Ine Airport,7.005553,171.656959,4.0,MH,,IMI
547,small_airport,Ile Hugon Airstrip,-22.0416,166.0328,25.0,NC,,
548,small_airport,Aitutaki Airport,-18.830900192260746,-159.76400756835938,14.0,CK,NCAI,AIT
549,small_airport,Enua Airport,-19.96780014038086,-158.11900329589844,36.0,CK,NCAT,AIU
550,small_airport,Mangaia Island Airport,-21.89598655700684,-157.9066619873047,45.0,CK,NCMG,MGS
551,small_airport,Manihiki Island Airport,-10.376700401306152,-161.0019989013672,,CK,NCMH,MHX
552,small_airport,Mauke Airport,-20.13610076904297,-157.34500122070312,26.0,CK,NCMK,MUK
553,small_airport,Manuae Airport,-19.266700744628903,-158.9600067138672,15.0,CK,NCMN,
554,small_airport,Mitiaro Island Airport,-19.842500686645508,-157.7030029296875,25.0,CK,NCMR,MOI
555,small_airport,Pukapuka Island Airport,-10.9145,-165.8393,20.0,CK,NCPK,PZK
556,small_airport,Tongareva Airport,-9.01436996459961,-158.03240966796875,8.0,CK,NCPY,PYE
557,large_airport,Rarotonga International Airport,-21.2026996613,-159.805999756,19.0,CK,NCRG,RAR
558,small_airport,Namudi Airport,-9.47375,148.329416667,1044.0,PG,AYNJ,NDI
559,small_airport,Nadunumu Airport,-9.14355555556,147.68425,5100.0,PG,AYNC,NDN
560,small_airport,Cicia Airport,-17.7432994843,-179.341995239,13.0,FJ,NFCI,ICI
561,small_airport,Ba Airport,-17.535056,177.680917,20.0,FJ,NFFA,
562,medium_airport,Nadi International Airport,-17.755399703979492,177.4429931640625,59.0,FJ,NFFN,NAN
563,small_airport,Malolo Lailai Island Airport,-17.7779006958,177.197006226,10.0,FJ,NFFO,PTF
564,small_airport,Rabi Island Airport,-16.5337,179.9757,88.0,FJ,NFFR,RBI
565,small_airport,Kaibu Island Airport,-17.254199981689453,-179.48899841308594,,FJ,NFKB,
566,small_airport,Vunisea Airport,-19.0580997467,178.156997681,6.0,FJ,NFKD,KDV
567,small_airport,Mana Island Airport,-17.6730995178,177.098007202,,FJ,NFMA,MNF
568,small_airport,Moala Airport,-18.5666999817,179.951004028,13.0,FJ,NFMO,MFJ
569,medium_airport,Nausori International Airport,-18.04330062866211,178.5590057373047,17.0,FJ,NFNA,SUV
570,small_airport,Levuka Airfield,-17.7110996246,178.759002686,11.0,FJ,NFNB,LEV
571,small_airport,Ngau Airport,-18.1156005859,179.339996338,50.0,FJ,NFNG,NGI
572,small_airport,Laucala Island Airport,-16.74810028076172,-179.66700744628906,10.0,FJ,NFNH,LUC
573,small_airport,Lakeba Island Airport,-18.1991996765,-178.817001343,280.0,FJ,NFNK,LKB
574,medium_airport,Labasa Airport,-16.466699600219727,179.33999633789062,44.0,FJ,NFNL,LBS
575,small_airport,Matei Airport,-16.690599,-179.876999,60.0,FJ,NFNM,TVU
576,small_airport,Koro Island Airport,-17.3458003998,179.42199707,358.0,FJ,NFNO,KXF
577,small_airport,Rotuma Airport,-12.482500076293944,177.0709991455078,22.0,FJ,NFNR,RTA
578,small_airport,Savusavu Airport,-16.8027992249,179.341003418,17.0,FJ,NFNS,SVU
579,small_airport,Vatukoula Airport,-17.5,177.8419952392578,156.0,FJ,NFNV,VAU
580,small_airport,Wakaya Island Airport,-17.617000579833984,179.01699829101562,130.0,FJ,NFNW,KAY
581,small_airport,Ono-i-Lau Airport,-20.6589,-178.7411,110.0,FJ,NFOL,ONU
582,small_airport,Yasawa Island Airport,-16.758899688720703,177.5449981689453,37.0,FJ,NFSW,YAS
583,small_airport,Kaufana Airport,-21.3782997131,-174.957992554,325.0,TO,NFTE,EUA
584,medium_airport,Fua'amotu International Airport,-21.241199493408203,-175.14999389648438,126.0,TO,NFTF,TBU
585,medium_airport,Lifuka Island Airport,-19.777000427246094,-174.34100341796875,31.0,TO,NFTL,HPA
586,small_airport,Mata'aho Airport,-15.5707998276,-175.632995605,160.0,TO,NFTO,NFO
587,small_airport,Kuini Lavenia Airport,-15.977297,-173.791089,30.0,TO,NFTP,NTT
588,medium_airport,Vava'u International Airport,-18.58530044555664,-173.96200561523438,236.0,TO,NFTV,VAV
589,small_airport,Vanua Balavu Airport,-17.268999099731445,-178.9759979248047,76.0,FJ,NFVB,VBV
590,small_airport,Vatulele Airport,-18.512500762939453,177.63900756835938,36.0,FJ,NFVL,VTF
591,small_airport,Abaiang Airport,1.798609972000122,173.04100036621094,,KI,NGAB,ABF
592,small_airport,Beru Airport,-1.3547199964523315,176.0070037841797,6.0,KI,NGBR,BEZ
593,medium_airport,Funafuti International Airport,-8.525,179.195999,9.0,TV,NGFU,FUN
594,small_airport,Kuria Airport,0.2186110019683838,173.44200134277344,,KI,NGKT,KUC
595,small_airport,Maiana Airport,1.0036100149154663,173.031005859375,8.0,KI,NGMA,MNK
596,small_airport,Marakei Airport,2.058609962463379,173.27099609375,10.0,KI,NGMK,MZK
597,small_airport,Makin Island Airport,3.3744399547576904,172.99200439453125,,KI,NGMN,MTK
