Date / Time,Country,City,State,Shape,Summary,lat,lng
7/25/16 01:00,USA,Lincoln,NE,Light,2 lights seen on horizon in Lincoln Nebraska.,40.8,-96.6678209
7/24/16 23:45,USA,Vantage,WA,Unknown,"30 minute lapse in memory, hallucinations, nose bleeds and astronomical 
anomalies.",46.9437207,-119.9899661
7/24/16 23:30,USA,Eden,ID,Fireball,Anyone else seen it?,42.6059001,-114.2096453
7/24/16 23:00,USA,Port Townsend,WA,Flash,"I saw flashes of light above me that would appear for any tiny fraction of 
a second, then be gone, only to reappear again either in",48.1185325,-122.7679628
7/24/16 22:50,USA,Centennial,CO,Triangle,"I saw one low flying craft with 3 dim red/orange lights. Triangular shape 
with 1 light on each corner.",39.5680644,-104.9778307
7/24/16 22:30,CANADA,Gimli,MB,Light,"Two bright red lights seen after dark, moving slowly across the beach, over 
the lake, and then rapidly diminishing into distance.",50.6323125,-96.9881075
7/24/16 22:24,USA,Hollister,CA,Fireball,RED LIGHT SOUTH OF HOLLISTER 10:23PM.,36.8524545,-121.401602
7/24/16 22:00,USA,New Braunfels,TX,Other,Mysterious intense red glow lights up area,29.7028266,-98.1257347
7/24/16 22:00,USA,Franklinton,LA,Unknown,"I was watching the RNC on tv when I heard a loud humming noise. I listened 
as it got louder and louder. It got so loud that I couldn't",30.8471283,-90.1531409
7/24/16 21:20,USA,Antelope,CA,Flash,"Moving and stationary blue white light, low in sky 9:20 pm.",38.7082357,-121.3299512
7/24/16 20:15,USA,Centerville,MA,Light,"Observed across Lake Wequacket (Centerville MA) a bright vertical line 
dropping from the Western Sky, just after sunset. The line elo",41.649013,-70.3481182
7/24/16 20:00,USA,Farmville,VA,Other,"A hovering square craft with blue/white lights silently, smoothly flew (?) 
away after a bright, red triangle light engaged.(anonymous)",37.3024713,-78.3923812
7/24/16 20:00,USA,Vacaville,CA,Teardrop,"On July 24th evening, last night I was sitting outside in my hot tub in my 
backyard. I was gazing up at the night sky. We have a lot of",38.3565773,-121.9877443
7/24/16 18:30,USA,Butte,MT,Disk,Object hovered in same area of sky for over 3 hours.,46.0131505,-112.5365088
7/24/16 15:00,USA,Portland,OR,Other,Dark grey box floating in the air near PDX airport.,45.5202471,-122.6741948
7/24/16 12:20,USA,Galilee,RI,Light,"E of Galilee we saw this orange colored light low in the sky it went to the 
R, then L, then R, then straight away.((anonynous report))",41.3769511,-71.511361
7/24/16 12:00,USA,Irwin,PA,Sphere,Odd spheres with lights in my pictures.,40.3245138,-79.7011548
7/24/16 11:00,USA,Thornton,CO,Rectangle,"Black rectangle glided across the sky at 100 to 200 feet in elevation over 
a residential neighborhood in broad daylight.",39.9174732,-104.905461
7/24/16 11:00,USA,Quincy,MA,Triangle,As I am waiting outside for my car to come out of the washing bay I look,42.2528772,-71.0022704
7/24/16 03:30,USA,Kingston,NY,Other,"Slow moving, glowing white rectangle with rounded ends and blinking lights 
at one end.",41.928781,-74.0023699
7/24/16 02:50,USA,Issaquah,WA,Light,"Small, steady point of light made an impossible maneuver",47.5348778,-122.0432973
7/24/16 01:30,CANADA,British Columbia,BC,Oval,Yellow orbs seen while on an Alaskan cruise.,55,-124.9999999
7/24/16 00:45,CANADA,Hamilton,ON,Disk,"It was approximately 12:45 am (00:45) in Hamilton, Ontario, Canada, when I 
heard a faint whirring sound coming from outside. I was sit",43.255205,-79.8682019
7/24/16 00:15,USA,Toledo,OH,Changing,"Three red spheres flying low in V formation over I-75 North Toledo, Ohio.",41.6786754,-83.5127282
7/24/16 00:00,USA,Severna Park,MD,Other,"((HOAX??)) I could not aee the outside of the ship, but I know I was in 
one. ((anonymous report))",39.070388,-76.5452408
7/24/16,USA,Vacaville,CA,Circle,"Looked like star that started moving SE slowly, then veered E quickly for a 
sec., and continued to fly straight, until it disappeared.",38.3565773,-121.9877443
7/23/16 00:00,USA,Maple valley,WA,Flash,"Super bright light, silent ,continuously ever 5 minutes .",47.3664231,-122.0437126
7/23/16 23:00,USA,Richland,OR,Light,"Flashing Light Hells Canyon. 4 witnesses. Airline Captain. ((NUFORC Note: 
Airline captain/ATP report. PD))",44.7690498,-117.1685111
7/23/16 23:00,USA,Massillon,OH,Fireball,"5 bright orange/red orbs coming from the north to southwest approximately 2 
minutes apart. No noise and traveling pretty quick. Disappe",40.7967244,-81.5215092
7/23/16 22:50,USA,Pittsboro,NC,Light,"We did not get a very good look at this object. I am only reporting this in 
case someone who got a better look does also so that their",35.720151,-79.1771709
7/23/16 22:35,USA,Kure Beach,NC,Changing,Orange and yellow elongated fireball looking object.,33.9968399,-77.907208
7/23/16 22:30,USA,Granada Hills,CA,Formation,"A strip of green lights in a lateral row, moving sideways and hovering at 
first, then rotating as if to show off, darted then disappear",34.2647247,-118.5231414
7/23/16 22:25,USA,Mexico,NY,Sphere,"Orange/redish sphere hovering 1 mile away, dimmed and disappeared shooting 
upwards made no sound",43.4595138,-76.2288175
7/23/16 22:20,USA,Rocklin,CA,Fireball,Bright blue light flashed and moved slowly only to disappear again.,38.7907339,-121.2357827
7/23/16 22:15,USA,Mount Vernon,WA,Triangle,Shimmering object gliding across the sky much faster than any aircraft.,48.4200462,-122.3264199
7/23/16 22:10,USA,Commerce Township,MI,Formation,"Saw 9 orange / yellow colored lights in west sky, moving slowly in 
formation towards the north.",42.56921505,-83.49967088
7/23/16 22:00,USA,Alma Center,WI,Light,Bright slow moving light.,44.4371839,-90.9112579
7/23/16 21:30,USA,La Quinta,CA,Light,"Dozens of bright star-like orbs moving together rapidly across the sky. 
((anonymous report))",33.677474,-116.2958788
7/23/16 21:30,USA,Palm Desert,CA,Circle,"My wife and I driving home and I almost t slammed on the brakes. She said, 
""Don't worry, they're just stars."" We pulled over,",33.7288179,-116.382571
7/23/16 21:25,USA,Palm Desert,CA,Light,"Clear evening when a scattering of objects (lights) started moving from 
east to west all together, quite fast; no noise.",33.7288179,-116.382571
7/23/16 20:30,USA,Palm Desert,CA,Light,"July 23, 2013, Palm Desert UFOs.",33.7288179,-116.382571
7/23/16 19:00,USA,Brookings,SD,Sphere,White sphere. ((anonymous report)),44.311461,-96.7984399
7/23/16 18:05,USA,Lake Charles,LA,Sphere,"Fast moving planet or other celestial object? Read and personally view 
yourself at earlier times",30.2265949,-93.2173758
7/23/16 17:54,USA,Bristol,RI,Rectangle,Bright reflective yellowish rectangular object larger than a plane.,41.6770463,-71.2661596
7/23/16 17:50,USA,Ritzville,WA,Changing,"2 crafts one heading north the other heading from north to south west while 
changing shape",47.1273723,-118.379975
7/23/16 17:45,USA,Canton,OH,Circle,"Sitting on porch, orange colored ball traveling NNE to SSW. Went across the 
sky at great speed and disappeared.",40.7989522,-81.3784444
7/23/16 17:26,USA,Marlton,NJ,Triangle,"Marlton, NJ, 07/23/2016 - 5:26pm While building my deck i felt a drop of 
rain and gust of wind. I looked up to see if we were going to",39.8912248,-74.9218324
7/23/16 14:00,USA,Eugene,OR,Cigar,"Translucent object observed flying in the clear, blue afternoon sky.",44.10118085,-123.1523837
7/23/16 03:30,USA,LaBelle,PA,Unknown,The object that came from the river was admitting sparks from the bottom.,39.9984073,-79.9731064
7/23/16 03:00,USA,Atmore,AL,Rectangle,"I was driving through atmore alabama on thier hwy and there was suddenly a 
huge metal rectangular object coming directly towards my car",31.0237921,-87.4938707
7/23/16 02:00,CANADA,Caroline,AB,Triangle,"Equilateral triangle of lights few overtop of us, twice. ((anonymous 
report))((NUFORC Note: Sighting of ISS. PD))",52.0918456,-114.7417789
7/23/16 00:00,USA,Richmond,KY,Flash,This was not like anything I have seen in sky.,37.7478572,-84.2946538
7/22/16 00:00,USA,Candler,NC,Other,"""U"" shaped UFO, made of light, over Candler, NC.",35.536498,-82.6929069
7/22/16 23:00,USA,Madera,CA,Triangle,"3 bright white lights on triangler shaped obj.. Obj. was seen flying over 
Hwy 99 N, between Madera and Fresno Co. ((anonymous report))",37.1716264,-119.773799
7/22/16 22:00,USA,Farmington Hills,MI,Fireball,"Orange/red ""fireball,"" passing west to east, with no noise, and seemed to 
be quite high in the sky..not an airplane!",42.4853125,-83.3771552
7/22/16 22:00,USA,Cornelius,NC,Light,"A bright round light burst in the sky from nowhere. No sound. Appeared to 
be just behind and above the treeline. Like a sun.",35.4817982,-80.85895
7/22/16 20:15,USA,Walla Walla,WA,Cigar,"White and glowing about 50 ft from the skyline. After about 15 minutes it 
started descending rapidly towards the ground and disappeared",46.0649999,-118.3302783
7/22/16 20:00,USA,Delta,UT,Light,Hovering light in the sky that left a trail of light behind it.,39.3521777,-112.5771699
7/22/16 18:45,USA,Pittsburgh,PA,Cylinder,Shiny capsule-shaped object seen over Pittsburgh,40.4416941,-79.990086
7/22/16 15:00,USA,Seattle,WA,Unknown,"I, too saw flashes of intense white light flash outside my house. An 8-10"" 
strand of horizontal, bright light flashed outside.",47.6038321,-122.3300623
7/22/16 10:00,USA,Mobile,AL,Other,"Follow up of the rumble heard in Daphne, Al. Reported on 7/22/16, WKRG news 
5 reported that thousands of people heard the rumble.",39.092585,-84.8532289
7/22/16 02:45,USA,Las Vegas,NV,Light,"Bright white light streak, traveling at a extremely high rate of speed. 
Vanished into thin air. ((anonymous report))",36.1662859,-115.1492249
7/22/16 01:30,USA,Sedona,AZ,Light,Flash of white ball of light.,34.8657757,-111.792989
7/22/16 01:03,USA,Billings,MT,Oval,"An oval-shaped craft doing circles for about two minutes; later, there was 
a string of lights outside my house. ((anonymous report))",45.7874957,-108.4960699
7/22/16 01:00,USA,Oakmont,FL,Flash,Repeated circular flashes of light in the sky in southern Florida.,29.6233858,-82.46425662
7/22/16 00:25,USA,Kingsport,TN,Other,"I was standing on my porch when I noticed a fast moving light. At first I 
thought it was a lightning bug, but then watched it move.",36.550238,-82.5594292
7/22/16 00:20,USA,Bangor,ME,Circle,"Circular structure in sky, blue and green light. Vanished in thin air.",44.8011821,-68.7778137
7/22/16 00:10,USA,Renton,WA,Unknown,"After midnight I was on my way home from work, I was driving from the 
Fairwood neighborhood in Renton, WA. I was driving down Benson Rd",47.4799078,-122.2034495
7/22/16 00:00,USA,Seattle,WA,Unknown,Strange flashes of light on a clear night in Sno-King area of WA.,47.6038321,-122.3300623
7/21/16 23:20,USA,Clermont,FL,Other,"Sitting on my third floor deck, I was watching what I assumed to be a 
plane. At first, all I could see was a bright red light. Suddenly",28.5395705,-81.75219858
7/21/16 23:00,USA,Missoula,MT,Formation,"Three lights in sky rapidly moving away from one another from a single 
point.",46.8700801,-113.9952795
7/21/16 22:45,USA,Daphne,AL,Unknown,"There was a strange low, slow traveling rumbling noise over Daphne, Alabama 
last night.",30.5718508,-87.85558597
7/21/16 22:30,USA,Bozeman,MT,Flash,Reddish-white single flash of light.,45.6799842,-111.0446747
7/21/16 22:18,USA,Hamilton Square,NJ,Light,"3 bright symmetric lights observed directly overhead moving NE to S. Motion 
stopped lights changed color and disappeared overhead.",40.2273316,-74.6532132
7/21/16 22:10,USA,Spanish Fort,AL,Triangle,"Loud and very deep noise, coming from a very dark object with three lights 
in the sky.",30.682923,-87.85020618
7/21/16 22:00,USA,Phoenix,AZ,Circle,"OBJECT CROSSED THE SKY SO FAST, LIKE IT WAS HURLING TOWARD THE GROUND, BUT 
DISAPPEARED INSTEAD.",33.4485866,-112.0773455
7/21/16 22:00,USA,Ocean City,MD,Fireball,"Bright round red light in the sky traveling north went so far then 
disappeared. ((anonymous report))",38.3348728,-75.0847658
7/21/16 21:00,USA,Mobile,AL,Unknown,"Very low deep rumbling noise from the sky,but no airplanes in sight.",39.092585,-84.8532289
7/21/16 20:50,USA,Buckeye,AZ,Light,"Fast moving light in Buckeye, AZ.",33.377888,-112.572688
7/21/16 20:00,USA,Camp Verde,AZ,Light,"Multiple lights, moving horizontally and vertically with no sound.",34.5636358,-111.8543177
7/21/16 15:00,USA,The Dalles,OR,Other,"Bright shimmering object, not too high above ground level. Looking and 
moving like flying saucer right out of science fiction.",45.6015056,-121.1841586
7/21/16 10:30,USA,South Kingstown,RI,Unknown,"Sickly, sweet smell permeates the air with no discernible cause. My dog's 
barking was an alert.",41.456191,-71.5394737
7/21/16 09:15,USA,Oswego,IL,Rectangle,"This was an object that was a rectangular shape with blue on the outering 
of it and then red and white on the inside of it.",41.6828074,-88.3514595
7/21/16 03:00,USA,Richland,WA,Unknown,"There were jets flying over our house (North Richland) continuously for one 
hour. Was woken up by my dogs barking and then heard the j",46.2778406,-119.2769066
7/21/16 02:00,USA,Norwood Young America,MN,Oval,Bright white light at night in corn field.,44.7735732,-93.9216347
7/21/16 01:00,USA,Oceano,CA,Disk,"Above the coast and out in the distance there were multiple crafts. All 
were slightly shifting as they hovered some more active than ot",35.0988648,-120.612393
7/20/16 23:20,USA,Culver City,CA,Fireball,"Bright fireball looking object gliding down, then vanishing after 4 
seconds, and it appeared to be very low in the sky.",34.0211224,-118.3964664
7/20/16 23:00,USA,Rahway,NJ,Light,"Quickly moving bright light over Linden, NJ.",40.6081591,-74.2776467
7/20/16 22:15,USA,Springfield,MO,Fireball,Large ball of fire streaks over Missouri's night sky.,37.2153307,-93.298252
7/20/16 21:45,USA,Marion,VA,Triangle,"Triangle shape with one red light in center flying low, slow, and quiet 
over wooded, mountainous area.",36.8348383,-81.5148367
7/20/16 20:52,USA,Daytona Beach,FL,Sphere,"Saturn like object hovering 1/2 mile away. Bright blinking colored lights. 
Hovered then turned south and moved away slowly then VERY fa",29.209288,-81.0226482
7/20/16 04:23,USA,Fayetteville,NC,Flash,Unknown jerky flying red and blue flashing object seen high in the sky.,35.0529931,-78.8787057
7/19/16 23:30,USA,Chunchula,AL,Circle,"White round in the air for 30s; no noise or nothing it was about 200 ft off 
the ground, flying over my house and cow pasture.",30.9218505,-88.2005597
7/19/16 22:00,USA,Lakewood,WA,Triangle,3 colored lights that changed direction,47.1714085,-122.5163999
7/19/16 21:15,USA,Vergennes,VT,Fireball,"2 bright reddish-orange fireballs seen flying in a unique flight path not 
seen by usual aircraft.",44.168415,-73.2520289
7/19/16 20:16,USA,McKinney,TX,Light,High altitude light.,33.1976496,-96.615447
7/19/16 20:15,USA,Daytona Beach,FL,Unknown,Very bright silver object vanished from sight.,29.209288,-81.0226482
7/19/16 17:00,USA,Peru,IN,Other,"Some silver cigars and some black oval. . Some look like black triangle 
clouds. ((anonymous report))",41.3274302,-89.1288761
7/19/16 16:39,USA,Lincoln City,OR,Circle,Unknown circular object caught on photo. Unknown what it is.,44.95789,-124.0179959
7/19/16 05:20,USA,Yuma,AZ,Disk,"Orange saucer vanished and left a black trail leading down to the surface 
of the Earth.",32.665135,-114.4760315
7/19/16 02:00,USA,Owego,NY,Light,"Object with multicolored lights, 2 times in the last 2 weeks staying in one 
spot in the sky for a long period of time",42.1034075,-76.2621548
7/19/16 00:10,USA,Phoenix,AZ,Cylinder,"Strange red lights in Phoenix Sky, just now.",33.4485866,-112.0773455
7/19/16 00:05,USA,Everett,WA,Light,"Orbs over the Snohomish Valley in July, again!",47.9673056,-122.2013997
7/18/16 23:50,USA,Texas City,TX,Other,Saw a gold Y shaped stationary light in the Western sky around midnight.,29.383845,-94.9027001
7/18/16 22:10,USA,Myrtle Beach,SC,Cylinder,"My family saw a total of five orange lights that appeared. ((anonymous 
report))",33.6956461,-78.8900408
7/18/16 21:56,USA,Shallotte,NC,Changing,"Orange-ish lights in the sky, sitting still, then shifting off into smaller 
lights.",33.9732275,-78.385837
7/18/16 21:50,USA,Holden Beach,NC,Light,"Four orange then two separate groups of 5 white lights in each group moving 
uniformly off the Holden Beach, NC, coast.",33.9135061,-78.3038891
7/18/16 21:30,USA,Surfside Beach,SC,Disk,"My wife and I plus two other people were walking on the beach when we seen 
a group of orange to green lights. They appeared to circle o",33.6060031,-78.9730886
7/18/16 21:30,USA,Yukon,OK,Unknown,2 large orange lights in Yukon sky,35.5067259,-97.7625385
7/18/16 21:15,USA,Haines City,FL,Unknown,"The object I saw was as small as the stars out tonight, the size of a pin 
head, moving in a very straight line, which seemed too small",28.1124785,-81.6311975
7/18/16 21:00,USA,Gunnison,CO,Circle,"Large round light came from above in one smooth 3-4 second movement,",38.6476702,-107.0603125
7/18/16 20:00,USA,Collegeville,PA,Changing,"Hovering ufo started to move, and then transformed into a plane. ((NUFORC 
Note: Landing lights, we believe. PD))",40.1856597,-75.4515709
7/18/16 19:00,USA,Ash,NC,Cigar,"Smaller aircraft which had no noise with rotating white lights, accompanied 
but super large area of twinkling smaller lights.",34.0668373,-78.5263987
7/18/16 05:45,USA,Las Cruces,NM,Light,Bright green dot. Struck straight down for about a second and disappeared.,32.3140354,-106.7798077
7/18/16 03:57,CANADA,Toronto,ON,Circle,"Light moving north-south to Lake Ontario and follow, for an instant, by a 
big Circle of Light",43.6529206,-79.3849007
7/18/16 02:30,USA,O'Fallon,MO,Teardrop,Nothing of this world I have seen or can rationalize. ((anonymous report)),38.8106075,-90.6998476
7/18/16 01:20,USA,Maryville,IL,Sphere,"Large orange sphere materialized over cornfield, sped off traveling S to N, 
disappeared in mid air",40.3461017,-94.8724706
7/18/16 00:25,USA,Fredericksburg,VA,Fireball,"Orange circular fireballs moving across the sky. Looked like orange candle 
flames, surrounded by a light halo, and made no sound.",38.2982639,-77.5249373
7/17/16 22:39,USA,Winston-Salem,NC,Triangle,"I looked outside window like I always do at night and then I saw it above 
the trees and the lights fluttered back and forth.",36.0998131,-80.2440517
7/17/16 22:35,USA,New York City,NY,Egg,"Huge Egg Shaped Glowing Hovering Behind Manhattan (Seen from Brooklyn: 
Bushwick Rooftop)",40.7305991,-73.9865811
7/17/16 22:00,USA,Anaheim,CA,Fireball,UFO on fire.,33.8347516,-117.9117319
7/17/16 22:00,USA,St. George,UT,Light,"Strange fast moving craft seen over St. George, Utah.",37.104153,-113.5841312
7/17/16 21:30,USA,Ansonia,CT,Unknown,"((HOAX?? Photo looks bogus.)) Pink ufo made of 7 round pink circles or 
blobs. ((anonymous report))",39.099921,-121.0936738
7/17/16 21:30,USA,Fairfield,ME,Circle,"White 'stars' that suddenly appear out of nowhere and begin zooming across 
the sky, sharp turns. ((NUFORC Note: Satellites?? PD))",44.588511,-69.5990749
7/17/16 21:00,USA,Stockholm,NJ,Light,Star-like light.,41.0895413,-74.5171023
7/17/16 21:00,USA,Bronx,NY,Circle,Object hovering over NYC,40.85703325,-73.83669606
7/17/16 21:00,USA,Firth,ID,Circle,"((HOAX??)) Bright blue green ball of light. It was bright to where u could 
not miss it sat there for 10 seconds. ((anonymous report))",43.305193,-112.1830289
7/17/16 21:00,USA,Milan,NH,Circle,"Saw one red circle on the right and then a second light appeared near the 
other red light. ((anonymous report))",44.573839,-71.1852259
7/17/16 20:06,USA,Trezevant,TN,Light,"Orb of light appears in western sky near sunset when planes are in sky, 
then disappears after a few seconds.",36.011453,-88.6228348
7/17/16 18:30,USA,Garden City,MI,Disk,Disk shaped object seen in the sky.,42.3255929,-83.3310421
7/17/16 18:30,USA,Huntingdon,PA,Cigar,Cigar shaped silver object in northeast moving quickly.,40.3446332,-78.0281184
7/17/16 16:00,USA,Quartzsite,AZ,Unknown,"I did not witness anything while I was shooting my photos,I took them 
blindly of the bright sky. ((NUFORC Note: Lens flares. PD))",33.6639137,-114.2299485
7/17/16 15:30,USA,Fairfield,ME,Circle,"Black dot the size of a star appeared and began to shine a green light 
intermittently as it flew over the Kennebec River to N.",44.588511,-69.5990749
7/17/16 10:00,USA,Syracuse,NY,Oval,"unknown object in photo. ((NUFORC Note: We believe that the blurry, gray 
object may be a bird or insect in flight. PD))",43.0481221,-76.1474243
7/17/16 03:00,USA,Boise,ID,Light,Odd Moving Glittery Light.,43.61656,-116.2008349
7/17/16 01:00,USA,Severn,MD,Circle,"Orange craft, higher than most airplanes flying to BWI, No trail, 
disappeared into a cloud, never re-emerged. No sound emanating from c",39.127886,-76.6869129
7/16/16 23:50,USA,St. James,NY,Cone,"Cone-shaped light with cluster of lights around it, orange lights. 
((anonymous report))",40.8789871,-73.1567777
7/16/16 23:34,USA,Manhattan,NY,Light,"White lights seen flying slowly over Manhattan or Brooklyn, NY",40.7902778,-73.9597221
7/16/16 23:30,CANADA,Sooke,BC,Circle,"Bright green sphere with long trailing tracer making 90 deg turns moving at 
a very high rate of speed across the night sky",48.3824747,-123.73147
7/16/16 23:15,USA,Concord,NH,Unknown,"Three red lights sighted, forming a triangle in the sky.",43.207106,-71.5370215
7/16/16 23:00,USA,Murphysboro,IL,Light,"Bright ball of light seen above the horizon line, zoomed away quicker than 
possible.",37.7644952,-89.3350887
7/16/16 22:30,USA,Xenia,OH,Other,Orange lighted flying object observed.,39.6847822,-83.9296525
7/16/16 22:30,USA,New York City,NY,Sphere,"Seen from my balcony, two bright red spheres (no blinking lights) followed 
an erratic flight path, or remained stationary.",40.7305991,-73.9865811
7/16/16 22:20,USA,Clinton Township,MI,Formation,4 amber/red lights in a square formation.,42.58484,-82.93482448
7/16/16 22:15,USA,Virginia Beach,VA,Circle,Yellow blinking light moving at high speed.,36.8529841,-75.9774182
7/16/16 21:30,USA,Shorewood,IL,Light,"Very bright red light moving slowly E to W, then went straight up and 
disappeared. ((NUFORC Note: Witness is commercial pilot. PD))",43.0881744,-87.8883152
7/16/16 21:00,USA,Gray,TN,Fireball,"Right at dusk my 2 roommates and I were driving to our home and we saw a 
red light, at first we thought it may have been a towers light",36.4198258,-82.4765351
7/16/16 20:00,USA,Eugene,OR,Fireball,Fireball seen soaring across the sky. Aircraft seen chasing it.,44.10118085,-123.1523837
7/16/16 20:00,USA,Satellite Beach,FL,Sphere,"Big bright white sphere over the sky that looks bigger than a full moon, 
without making a sound. ((NUFORC Note: Lens flares. PD))",28.1761233,-80.5900518
7/16/16 19:50,USA,Mill Spring,NC,Disk,"My English is not too good, but I saw aroun 8 disc & they flew erratic 
thats why caught my atencion.",35.2976655,-82.1610171
7/16/16 19:30,USA,Waupaca,WI,Teardrop,"Saw multiple flying objects; first there were three and then one and then 3 
again. Heading toward Iola. ((anonymous report))",44.3735635,-89.03185979
7/16/16 15:30,USA,Miami,FL,Triangle,"It was triangular with 3 large circular lights one in each Corner and a 
smaller red light in the center the object was dark colored",25.800431,-80.2632189
7/16/16 13:00,USA,Vancouver,WA,Oval,"Driving down to downtown Vancouver, WA, seen a blimp shaped object towards 
west hills of Portland. ((anonymous report))",45.6306954,-122.6744556
7/16/16 12:45,USA,Land O' Lakes,FL,Light,Red linear lights and golden organically moving light.,28.2144905,-82.44559278
7/16/16 03:30,USA,Rochester,NH,Teardrop,"I caught it on my camera, its shooting around all different directions, 
almost looks like a dragon fly but a UFO sized one, it's changi",43.3050631,-70.9753628
7/16/16 03:00,USA,Hailey,ID,Light,"Bright, white, blue and red flashing lights above Quigley Canyon in Hailey, 
Idaho. ((anonymous report))",43.519629,-114.3153249
7/16/16 02:00,USA,St. Augustine,FL,Disk,"Two separate blue, red, and green flashing orbs over southwest St Johns 
County.",29.8946952,-81.3145394
7/16/16 00:00,USA,Bowling Green,KY,Other,A low flying matchstick with a flame moving east! ((anonymous report)),36.9903199,-86.4436017
7/15/16 23:50,USA,Charlotte,NC,Triangle,3 orange/yellow lights in a triangle on E Independence.,35.2270869,-80.8431267
7/15/16 23:30,USA,Oakland,NJ,Circle,"Orange orb, silently crossed sky over Oakland, NJ, wsw to ene.",41.0220483,-74.2430987
7/15/16 23:00,USA,Waves,NC,Sphere,Translucent sphere with flame in the middle.,35.5668467,-75.4684907
7/15/16 22:30,USA,Big Lake,AK,Changing,Bright orange orbs in sky over tree line.,61.55,-149.8666666
7/15/16 22:30,USA,Denton,TX,Sphere,"10 solid not blinking orange lights moving from SE to NW in the night sky. 
Totally silent. An a/c moved from S to N at same time.",33.14582252,-97.10196359
7/15/16 22:15,USA,Anderson,IN,Sphere,A very bright white dot.,40.1053196,-85.680254
7/15/16 21:05,USA,Broomfield,CO,Light,"Addendum to previous report: These lights were first observed at a point 
nearly due S of my observation point in the backyard.",39.9379892,-105.0587293
7/15/16 21:05,USA,Broomfield,CO,Light,"Formation of moving lights moving East to West across nearly the entire 
night sky.",39.9379892,-105.0587293
7/15/16 20:30,USA,Boise,ID,Oval,Unkown object hovers in sky above prison complex. ((anonymous report)),43.61656,-116.2008349
7/15/16 20:10,CANADA,Edmonton,AB,Triangle,"Triangle of pulsating lights (plus 2 below). Lights appeared towards the 
tail end of the storm clouds.",53.5343609,-113.5065084
7/15/16 13:25,USA,Tulare,CA,Cigar,"Shiny, cigar-shaped, object hovering.",36.2516475,-118.8525829
7/15/16 04:45,USA,San diego,CA,Triangle,Triangular UFO. ((anonymous report)),32.7174209,-117.1627713
7/15/16 03:00,USA,Hasty,CO,Rectangle,"Oval craft hovering 4ft off ground. 8ft to the right was a ""grey."" 
((anonymous report))",38.112507,-102.9574231
7/15/16 00:30,USA,Colfax,CA,Light,Small craft drops out of larger a craft over Rollins Lake.,39.092034,-120.9405843
7/14/16 23:30,USA,Lapel,IN,Sphere,"On Thursday July 14, 2016, at around 11:30 pm, I went outside for one last 
cigarette before bed. It was a beautiful clear night, so I w",40.0683725,-85.8483131
7/14/16 23:15,USA,Cedar Falls,IA,Unknown,White dimming object north of Cedar Falls Mall.,42.5277622,-92.4454653
7/14/16 21:45,USA,Lititz,PA,Unknown,Unknown lights in night sky.,40.1571252,-76.3072102
7/14/16 21:30,USA,Portland,OR,Teardrop,Fireball.,45.5202471,-122.6741948
7/14/16 20:40,USA,Gold Canyon,AZ,Other,"Round craft with bright emerald lights flashed and disappeared the second 
time the lights flashed.",33.3710715,-111.4261849
7/14/16 18:00,USA,Burlington,NJ,Cigar,"Cigar shaped flying object in NE sky over Burlington Township, NJ.",39.9325409,-74.7226664
7/14/16 16:02,USA,Petersburg,VA,Circle,"I was watching a helicopter flying above me. As I followed it, I noticed a 
black round object hovering in its flight path.",37.1924594,-77.3677407
7/14/16 10:00,USA,Glennville,GA,Triangle,"Craft with lights circled around and made several passes over town and 
surrounding areas. ((anonymous report))",31.9365917,-81.92845
7/14/16 10:00,USA,Wickliffe,KY,Disk,"I was night swimming with my daughters and we talked about ufos. I remember 
seeing a guy pray on youtube and ufos appeared and as iv ha",36.9647458,-89.0893386
7/14/16 02:00,USA,Apopka,FL,Light,"Red and green flashing orb above tree line followed by bizarre humming 
noise and overwhelming fear.",28.7414145,-81.5344293
7/13/16 23:34,USA,Las Vegas,NV,Triangle,"On the night of Wednesday the 13th of July 2016, I was outside taking my 
dog out to use the restroom. When I noticed some electrical in",36.1662859,-115.1492249
7/13/16 23:30,USA,Milner,GA,Unknown,"Large vertical row of lights rising from horizon, stopping, then right, 
back to left slowly, stopping, back left, out of my vision.",33.1167891,-84.1965854
7/13/16 22:30,USA,Jackson,NJ,Light,"I was staring at a ""star"" to the north of Jackson, NJ, whilst stargazing. 
This ""star"" suddenly darted across the sky.",40.1151766,-74.3647771
7/13/16 21:55,USA,Pittsfield,MA,Light,"I and my kids noticed 4 multi colored lights blinking and objects seem to 
not be moving.",42.4500967,-73.2453784
7/13/16 21:50,USA,Kennewick,WA,Fireball,"3 large silent, slow moving fiery orbs moving across the sky in an arc, one 
after the other in a timely manner.",46.2112458,-119.1372337
7/13/16 01:30,USA,Mosinee,WI,Other,"Organic looking craft hovered silently in place for several minutes then 
took off towards the horizon at a high rate of speed.",44.7927298,-89.7035958
7/13/16 01:30,USA,Camano Island,WA,Oval,"Stationary spacecraft, emitting glowing colored signals that slowly moves 
horizontally to the east.",48.1625483,-122.4950267
7/13/16 01:00,USA,Blackwood,NJ,Changing,Red light floating in sky at night in park.,39.8023363,-75.0640601
2016-12-07 22.45.00,USA,Springfield,OR,Formation,"A formation of 5 soundless star bright red objects moving across the sky, 
from NE to SE.",44.0462362,-123.0220288
2016-12-07 22.35.00,USA,Monroeville,PA,Cross,"3 objects, many green and red bright lights, moving slow and 2 did not make 
noise.",40.4211798,-79.7881024
